,url,title,calories,carbohydrates,protein,fat,ingredients
363,https://www.10000recipe.com/recipe/6899340,미니 새송이버섯 조림,215,18,6,14,"새송이버섯, 마늘, 양파, 청양고추, 간장, 굴소스, 요리당, 참기름, 통깨"
364,https://www.10000recipe.com/recipe/6880341,참치 감자 조림,1025,108,78,33,"감자, 참치캔, 양파, 파, 청양고추, 코인 육수, 고추장, 간장, 고춧가루, 마늘, 설탕, 후추"
365,https://www.10000recipe.com/recipe/6894872,냉파요리로 좋은 5분완성 떠먹는 컵피자 만들기,540,70,23,19,"식빵, 양파, 슬라이스 햄, 옥수수 캔캔, 모짜렐라 치즈, 파슬리, 토마토 스파게티 소스"
366,https://www.10000recipe.com/recipe/6984865,[유아식]당면을 넣어 만든 달걀만두,320,24,14,18,"당면, 양파, 애호박, 당근, 팽이버섯, 달걀, 아기 간장, 참기름, 소금, 현미유"
367,https://www.10000recipe.com/recipe/6862339,두부시금치무침 이 레시피가 제일 맛있네요,420,20,30,25,"시금치, 두부, 간장, 참기름, 깨소금, 설탕, 소금"
368,https://www.10000recipe.com/recipe/6894538,바쁜 아침 5분 뚝딱 !맛보장 '참치계란간장밥'레시피,774,77,38,33,"밥, 계란, 참치, 파, 간장, 참기름, 깨"
369,https://www.10000recipe.com/recipe/6904080,모양까지 예쁜 핑거푸드[양송이버섯 타파스],420,15,60,15,"양송이버섯, 닭가슴살, 양파, 파프리카, 치즈, 후추"
370,https://www.10000recipe.com/recipe/6902300,중식의 대가 이연복 쉐프 깐풍만두 초간단 레시피,1020,186,40,10,"만두, 파, 청양고추, 마늘, 간장, 설탕, 식초, 후추"
371,https://www.10000recipe.com/recipe/7004654,매콤새콤 입맛을 확 잡아주는 차돌박이부추무침,540,23,33,35,"차돌박이, 부추, 양파, 고추, 통깨, 소금, 후추, 고춧가루, 간장, 식초, 매실액, 들기름"
372,https://www.10000recipe.com/recipe/6904864,치즈덕후 설레는 치즈폭발 '갈릭치즈 토스트'간식 만들기,1040,78,44,64,"식빵, 체다치즈, 모짜렐라 치즈, 버터, 마늘, 설탕, 파슬리"
373,https://www.10000recipe.com/recipe/6975041,빨간어묵 매콤~~하니 자꾸만 먹게되네?,1040,47,68,63,"어묵, 멸치육수, 계란 노른자, 고추장, 고춧가루, 진간장, 올리고당, 설탕, 맛술, 마늘, 후추, 참치액젓"
374,https://www.10000recipe.com/recipe/6922432,비스퀵 l 할아버지 버거집에서만 팔았던 KFC비스켓 ★,1062,141,17,49,"박력분, 베이킹파우더, 설탕, 소금, 버터, 우유"
375,https://www.10000recipe.com/recipe/6831876,다이어트요리 두부카레볶음밥,460,15,33,30,"두부, 계란, 우유, 부추, 카레가루, 소금"
376,https://www.10000recipe.com/recipe/6899367,녹네 녹아.. 전자렌지 1분 30초 컷. 고소 짭짤 수란마요밥 만들기,231,2,7,21,"달걀, 마요네즈, 굴소스, 참기름"
377,https://www.10000recipe.com/recipe/4145941,치즈 웨지 감자,1420,78,68,94,"감자, 슬라이스치즈, 우유, 베이컨, 마늘, 우유, 치즈, 베이컨"
378,https://www.10000recipe.com/recipe/6926078,♥[신혼밥상] 아몬드초코칩쿠기,1345,116,31,88,"박력분, 코코아파우더, 아몬드 슬라이스, 무염버터, 설탕, 달걀노른자, 바닐라에센스"
379,https://www.10000recipe.com/recipe/6927971,매운 팽이버섯 조림 간단 반찬/술안주/맥주안주/소주안주 굿굿!!,78.5,15.5,4.5,0.5,"팽이버섯, 고추장, 진간장, 설탕, 마늘"
380,https://www.10000recipe.com/recipe/1135209,<호두비스킷> 재료가 딱 4가지~~너무 쉬운 베이킹~~^^,515,38,16,33,"호두, 달걀 흰자, 설탕, 밀가루"
381,https://www.10000recipe.com/recipe/6910980,카페 부럽지 않은 '베이컨에그토스트'!식빵으로 쉽게 만들기!,1020,84,52,54,"식빵, 베이컨, 계란, 슬라이스치즈, 파슬리, 딸기잼"
382,https://www.10000recipe.com/recipe/6890570,새우굴소스파스타,1025,78,45,62,"파스타, 청양고추, 마늘, 버터, 새우, 파마산치즈, 올리브유유, 소금, 굴소스"
383,https://www.10000recipe.com/recipe/6909721,초간단 밥도둑 반찬! '깻잎스팸전'황금 레시피,1020,38,73,67,"스팸, 계란, 깻잎, 밀가루"
384,https://www.10000recipe.com/recipe/6930572,비건베이킹인데 너무 맛있는 감자 크래커!,1065,207,15,25,"박력분, 소금, 설탕, 식용유유, 감자, 설탕"
385,https://www.10000recipe.com/recipe/6904643,"고깃집 무초절임, 밥상을 든든히 채워주는 밑반찬",1045,261,1,0,"무, 식초, 설탕, 소금"
386,https://www.10000recipe.com/recipe/6955759,닭안심냉채,1050,97,84,36,"닭안심, 양파, 당근, 파프리카, 오이, 간장, 연겨자, 식초, 레몬즙, 마늘, 설탕, 매실청, 소금"
387,https://www.10000recipe.com/recipe/6887551,베이컨치즈 밥말이,1440,96,72,88,"밥, 베이컨, 후추, 소금, 참기름, 깨, 슬라이스 치즈"
388,https://www.10000recipe.com/recipe/6831988,"견과류 듬뿍 넣은 쫄깃,달콤함 ""두부강정""♪",1120,68,68,68,"두부, 양파, 당근, 아몬드, 호두, 케찹, 고추장, 간장, 마늘, 올리고당, 설탕"
389,https://www.10000recipe.com/recipe/6842280,연두부 샐러드,320,20,15,20,"연두부, 어린잎채소, 파프리카, 양파, 간장, 식초, 설탕, 마늘, 참기름, 통깨"
390,https://www.10000recipe.com/recipe/4803252,버섯 들깨소스 무침,320,18,12,24,"느타리버섯, 표고버섯, 쪽파, 들깨가루, 멸치액젓, 설탕, 들기름"
391,https://www.10000recipe.com/recipe/6965550,초간단 굴소스 두부덮밥,540,63,20,23,"두부, 양파, 파, 식용유, 밥, 마늘, 굴소스, 간장, 올리고당, 후추, 참기름, 참깨"
392,https://www.10000recipe.com/recipe/6885808,브로콜리참치전,415,26,38,17,"브로콜리, 참치, 양파, 달걀, 부침가루, 파프리카, 소금, 후추"
393,https://www.10000recipe.com/recipe/6863792,[간단 자취요리] 닭가슴살캔으로 치즈 불닭 만들기 / 혼술안주,540,60,50,10,"닭가슴살, 양파, 양배추, 고추장, 고춧가루, 간장, 설탕, 마늘"
394,https://www.10000recipe.com/recipe/6948579,짭조름하고 쫀득쫀득한 새송이버섯버터구이 만들기,210,8,4,17,"새송이버섯, 식용유, 버터, 진간장, 맛술"
395,https://www.10000recipe.com/recipe/6911766,에어프라이어로 달콤한 허니버터 고구마 만들기,1200,120,40,60,"고구마, 버터, 꿀, 모짜렐라 치즈"
396,https://www.10000recipe.com/recipe/7001546,﻿아스파라거스 칵테일새우 볶음 밑반찬,180,6,15,11,"아스파라거스, 칵테일새우, 마늘, 올리브유, 굴소스, 깨"
397,https://www.10000recipe.com/recipe/6928511,휘리릭~ 초 간단 맛살 볶음,150,5,10,10,"맛살, 파, 굴소스, 통깨, 식용유"
398,https://www.10000recipe.com/recipe/6842110,김구이와 달래양념장만있으면 밥한공기 뚝딱!,123,15,4,5,"달래, 고추, 구운김, 간장, 참기름, 깨, 매실청, 마늘, 고추가루"
399,https://www.10000recipe.com/recipe/6811239,바삭한 카레닭구이,600,40,80,10,"닭가슴살, 카레가루, 밀가루, 소금, 후추, 오일"
400,https://www.10000recipe.com/recipe/6900423,후다닥!!!두부 크래미 달걀볶음!,1025,23,78,71,"두부, 크래미, 달걀, 당근, 깻잎, 소금, 식용류, 후추, 참기름"
401,https://www.10000recipe.com/recipe/7036196,허니갈릭또띠아피자 레시피,410,26,17,27,"또띠아, 마늘, 꿀, 올리브유, 모짜렐라 치즈"
402,https://www.10000recipe.com/recipe/6882848,시금치베이컨볶음,1120,84,56,64,"시금치, 마늘, 베이컨, 소금, 식빵, 달걀"
403,https://www.10000recipe.com/recipe/5269045,짭쪼름하고 쫄깃해 입맛살리는 양념꼬막만들기,1160,33,132,56,"꼬막, 굵은 소금, 고춧가루, 간장, 참기름, 생강즙, 설탕, 마늘,  고추,  부추,  양파, 참깨"
404,https://www.10000recipe.com/recipe/6861562,추억의 간식 피카츄돈까스 치킨너겟으로 그 맛을 재연하다,1020,64,54,63,"치킨너겟, 올리고당, 케찹, 고추장, 마늘"
405,https://www.10000recipe.com/recipe/6977898,"고등학생 도시락, 스팸무스비, 나들이 도시락으로 추천",1345,155,58,56,"계란, 스팸, 김밥김, 공기밥, 간장, 맛술, 설탕, 참기름, 소금, 통깨"
406,https://www.10000recipe.com/recipe/6902441,새우살로 만드는 얼큰한 새우탕 만들기,420,38,45,8,"새우, 양파, 애호박, 파, 청양고추, 다시마, 멸치, 된장, 마늘, 고춧가루, 액젓"
407,https://www.10000recipe.com/recipe/6917038,모닝빵 속에 옥수수가 ★ 에어프라이어 옥수수치즈빵 ★,2750,292,97,135,"옥수수콘, 모닝빵, 모짜렐라 치즈, 허니머스타드, 마요네즈, 후추"
408,https://www.10000recipe.com/recipe/6853260,부산에서 먹던 탱글탱글 비빔당면,1035,94.6,31.1,60.2,"당면, 계란, 당근, 깻잎, 고춧가루, 설탕, 깨, 간장, 식초, 올리고당, 마늘, 참기름, 파"
409,https://www.10000recipe.com/recipe/6858529,한숟갈 뜰 때마다 영양 듬뿍! 소고기표고버섯덮밥♥,415.6,23.9,24.3,25.4,"표고버섯, 양파, 근, 소고기, 전분, 간장, 마늘, 맛술, 간장, 굴소스, 설탕, 참기름, 후추"
410,https://www.10000recipe.com/recipe/6930296,원팬으로 10분이면 뚝딱!! 초간단 버섯당면볶음 입니다~^^,1230,108,14,82,"당면, 표고버섯, 청량고추, 파, 마늘, 식용유, 간장, 굴소스, 매실청, 후추, 맛술, 참기름"
411,https://www.10000recipe.com/recipe/6937841,곤약면 닭가슴살 숙주볶음,415,18.5,47.3,16.8,"닭가슴살, 곤약면, 청양고추, 쪽파, 참기름, 마늘, 고추장, 간장, 설탕, 맛술, 굴소스, 마늘, 생강가루"
412,https://www.10000recipe.com/recipe/7002443,쫄깃한 식감과 버터의 풍미가 느껴지는 닭고기스테이크,1230,78,78,69,"닭다리살, 소금, 후추, 바질가루, 버터, 올리브유, 감자, 아스파라거스, 간장, 올리고당, 케찹, 후추"
413,https://www.10000recipe.com/recipe/6847733,아몬드샤브레,1745,166,38,105,"버터, 설탕, 노른자, 박력분, 아몬드가루"
414,https://www.10000recipe.com/recipe/6899965,아침대용식 콘바 세상에서 제일 쉬운 에너지바 만드는 법ㅣ처치곤란 시리얼의 변신ㅣYAMMoo,620,140,4,2,"콘시리얼, 올리고당, 설탕"
415,https://www.10000recipe.com/recipe/7040411,건새우 시금치된장국 레시피 시금치 두부 된장국 끓이는법,420,47,33,12,"시금치, 건새우, 두부, 파, 마늘, 된장, 쌈장, 국간장, 까나리액젓, 쌀뜨물, 코인 육수, 고추"
416,https://www.10000recipe.com/recipe/6925795,즉석 목살 양념구이~ 달큰한 양념소스가 정말 맛있습니다.,1050,47,84,54,"돼지목살, 설탕, 진간장엿, 간마늘, 생강가루, 맛술, 굴소스, 후추, 파"
417,https://www.10000recipe.com/recipe/6992379,묵은지간장국수 묵은지를 쭉쭉 찢어보세요 한끼가 해결됩니다,1020,144,24,40,"묵은지, 소면, 소금, 간장, 설탕, 들기름, 통깨, 마늘"
418,https://www.10000recipe.com/recipe/6838102,고추장참치볶음 + 케일쌈밥까지 - 도시락메뉴,1020,45,105,50,"캔참치, 파, 애호박, 당근, 양파, 케일, 고추장, 고추가루, 올리고당, 통깨"
419,https://www.10000recipe.com/recipe/3595564,튀기지 않은 토스트 핫도그,1015,63,58,61,"식빵, 슬라이스치즈, 소세지, 달걀, 설탕, 우유"
420,https://www.10000recipe.com/recipe/6965877,맛살깻잎말이(맛살전),420,22,24,28,"맛살, 깻잎, 달걀, 밀가루, 소금, 후추, 식용유"
421,https://www.10000recipe.com/recipe/6933144,우리 집 최애 반찬 달콤 짭조름한 닭안심감자조림,2150,191,157,82,"닭안심, 감자 작은 것, 파, 우유, 당면, 간장, 설탕, 생수, 맛술, 마늘, 참기름, 통깨"
422,https://www.10000recipe.com/recipe/6963204,[애호박두부탕 끓이는 법]다이어트 식단으로 좋은 맑은 국물 요리,420,38,33,15,"애호박, 두부, 쪽파, 청양고추, 고추, 간마늘, 새우젓"
423,https://www.10000recipe.com/recipe/4320507,구운애호박 무침,85,6,3,6,"애호박, 고춧가루, 진간장, 참기름, 마늘, 참깨, 파, 고추"
424,https://www.10000recipe.com/recipe/7004170,밥과 잘어울리는 스팸덮밥,1025,92,53,48,"스팸, 계란, 파, 밥, 간장, 맛술, 설탕, 참기름"
425,https://www.10000recipe.com/recipe/6895759,감자베이컨치즈~전자렌지의 세계가 무한합니다^^♡,1435,92,78,89,"감자자, 체다치즈, 베이컨, 모짜렐라 치즈, 스파게티소스, 소금, 설탕, 파슬리"
426,https://www.10000recipe.com/recipe/6946032,아삭한 식감이 매력적인 단짠 반찬 마늘종 볶음,315,20,4,25,"마늘쫑, 파, 양파, 마늘, 식용유, 통깨, 참기름, 진간장, 올리고당"
427,https://www.10000recipe.com/recipe/7032269,유퀴즈 류수영 설마 고추장 비빔국수 류수영 비빔국수 양념장 레시피 만들기,1230,107,97,45,"소면, 양파, 오이, 닭가슴살, 청양고추, 고추, 김가루, 통깨, 식초, 설탕, 맛소금, 설탕, 고춧가루, 통깨, 참기름, 진간장, 식초, 마늘, 케찹, 고추, 후추"
428,https://www.10000recipe.com/recipe/6895112,자취생 간단요리<메추리알볶음>,1740,144,78,96,"메추리알, 비엔나 소세지, 청양고추, 고추장, 케첩, 진간장, 설탕"
429,https://www.10000recipe.com/recipe/6883228,간단하게~ 양송이 버섯 덮밥,215,23,10,9,"양송이 버섯, 잔파, 마늘, 간장, 굴소스, 설탕, 후추, 참기름, 소금, 통깨, 전분"
430,https://www.10000recipe.com/recipe/6945735,초스피드반찬 : 유아반찬으로 좋은 감자카레전 5분만에 만들기,1020,150,12,42,"큰감자, 튀김가루, 카레가루, 소금, 올리브유"
431,https://www.10000recipe.com/recipe/6855088,"갈릭치킨, 매력있는 맛일세~~",1120,75,80,60,"닭봉, 닭다리, 마늘취향껏 가감, 소금, 후추, 올리브유, 설탕, 간장, 식초, 올리고당, 소금"
432,https://www.10000recipe.com/recipe/6896819,실패는없다!백종원 냉국레시피!,320,68,8,3,"오이, 미역, 양파, 당근, 식초, 마늘, 설탕, 소금, 진간장, 청양고추, 고추, 통깨"
433,https://www.10000recipe.com/recipe/6902807,"베이컨 떡꼬치구이 만드는 법, 아이 간식",1200,200,40,30,"가래떡, 베이컨, 머스터드소스, 케첩"
434,https://www.10000recipe.com/recipe/6848325,아망디오쇼콜라,3860,448,84,196,"버터, 황설탕, 계란, 코코아가루, 아몬드, 박력분"
435,https://www.10000recipe.com/recipe/6892138,두부강정 맵지않은 소스로 아이들 입맛까지 확 ~,1020,94,47,54,"두부, 부침가루, 식용유, 케첩, 올리고당, 설탕, 간장, 마늘"
436,https://www.10000recipe.com/recipe/6991429,밥 두그릇 순삭하는 맛 소시지볶음장 만들기,3150,198,110,210,"소세지, 옥수수수콘, 식용유, 양파, 당근, 파, 마늘, 고추장, 케첩, 설탕엿, 진간장, 굴소스"
437,https://www.10000recipe.com/recipe/7016404,#새우 브로콜리볶음 #크리스마스음식 만들어놓으면 순십간에 사라지는 요리,345,31,25,14,"새우, 브로콜리, 마늘, 생강, 전분, 굴소스, 소금, 설탕, 참기름, 후추"
438,https://www.10000recipe.com/recipe/7000439,국물이 시원한 뚝배기 당면 소불고기 레시피,2150,123,160,120,"소고기, 당근, 양파, 느타리 버섯, 파프리카, 당면, 간장, 올리고당, 설탕, 마늘, 참기름, 깨"
439,https://www.10000recipe.com/recipe/7024640,콩나물무국 (담백하고 해장에 좋은 아침국),420,60,30,5,"콩나물, 무, 파, 청양고추, 코인 육수, 참치액, 마늘, 새우젓"
440,https://www.10000recipe.com/recipe/7027181,면역력 높이는 건강한 반찬 통마늘 표고버섯볶음 만드는 법,1070,68,20,82,"마늘, 표고버섯, 식용유, 고추장, 고춧가루, 올리고당, 간장, 참기름, 참깨"
441,https://www.10000recipe.com/recipe/6910345,허니갈릭 연어,1050,60,75,60,"연어, 소금, 후추, 올리브유, 간장, 꿀, 전분"
442,https://www.10000recipe.com/recipe/6919453,냉장고에 새송이 하나쯤은 있쟈냐~! 새송이간장버터구이 ★,315,16,6,24,"새송이버섯, 꽈리고추, 버터, 통깨, 간장, 맛술, 올리고당, 후추"
443,https://www.10000recipe.com/recipe/6907004,촉촉하고 부드러운 초코크랙쿠키 만들기(+버터없이도 가능해요~!!),2380,320,36,112,"버터, 계란, 설탕, 소금, 박력분, 코코아파우더, 베이킹파우더, 슈가파우더"
444,https://www.10000recipe.com/recipe/6994106,스팸돈부리 레시피,2400,320,120,80,"스팸, 통깨, 밥, 진간장, 맛술, 설탕, 고춧가루"
445,https://www.10000recipe.com/recipe/6984535,"아삭함이 살아있는 반찬! 양배추 무침, 겉절이 만들기",525,53.5,10.5,31.5,"양배추, 고춧가루, 설탕, 액젓, 마늘, 식초, 소금, 참기름, 깨소금"
446,https://www.10000recipe.com/recipe/6880694,버섯요리/조금 색다르게 만들어 먹는 버섯 깐풍,1230,157,17,59,"느타리버섯, 청고추, 고추, 마늘, 튀김기름, 진간장, 설탕, 식초, 참기름, 기름볶을 때, 튀김가루"
447,https://www.10000recipe.com/recipe/6837437,두부고기 맛이 나는 두부볶음~~,220,11,15,13,"두부, 마늘, 고추장, 간장, 굴소스, 올리고당, 참기름, 깨"
448,https://www.10000recipe.com/recipe/6907655,'몽쉘'로 초간단 컵브라우니 만들기,1080,144,32,40,"몽쉘, 우유"
449,https://www.10000recipe.com/recipe/6899874,업그레이드 삼겹살덮밥,2150,68,132,155,"삼겹살, 양파, 양배추, 계란, 간장엿, 마늘, 후추, 소금"
450,https://www.10000recipe.com/recipe/7020842,"구운마늘 좋아하는 사람은 만들어보세요, 돼지고기마늘조림",1395,38.6,94.1,94.5,"돼지목살, 마늘, 전분가루, 맛술, 식용유, 소금, 후추, 페페론치노, 간장, 설탕, 올리고당, 마늘, 굴소스, 맛술, 참기름"
451,https://www.10000recipe.com/recipe/6915735,깔끔고소한 아침국~~들깨무국,150,10,5,10,"채썬 무, 파, 들깨가루, 소금, 참기름"
452,https://www.10000recipe.com/recipe/6928224,아침식사 굿굿! 노오븐 에어프라이어 스위트콘 콘옥수수 치즈 모닝빵,1340,126,52,70,"모닝빵, 옥수수콘, 모짜렐라 치즈, 머스타드, 마요네즈, 후추"
453,https://www.10000recipe.com/recipe/6861235,[간단 자취요리] 손님 초대용! 저렴하지만 멋지게 한 상 차려보자! / 서가앤쿡 목살 스테이크 만들기,1740,58,108,120,"목살, 계란, 버터, 돈가스소스, 맛술, 설탕, 굴소스"
454,https://www.10000recipe.com/recipe/6894649,"간단한 요리 레시피, 덮밥으로도 술안주로도 OK! 10분만에 만드는 소고기숙주볶음",715.5,38.5,53.5,33.5,"소고기, 숙주, 양파, 마늘, 굴소스, 간장, 소주, 설탕, 후추"
455,https://www.10000recipe.com/recipe/6938068,계란말이케이크,1232,33,64,97,"계란, 식용유, 파프리카, 당근, 파, 양파, 맛소금, 설탕, 맛소금, 설탕, 참기름, 케찹"
456,https://www.10000recipe.com/recipe/7041672,[까르보나라 떡볶이] 냉장고털이 겸 간단한 간식 만들기,2150,220,85,110,"양배추, 떡볶이떡, 양파, 비엔나 소세지, 베이컨, 마늘, 까르보나라소스, 청양고추, 후추"
457,https://www.10000recipe.com/recipe/6841304,"차돌박이 참나물 샐러드 , 쉽고 간단하지만 폼나고 맛있다.",1230,38,116,68,"참나물, 차돌박이, 마늘, 참기름, 간장, 멸치액젓, 식초, 고춧가루, 설탕, 깨"
458,https://www.10000recipe.com/recipe/7000243,참치쌈장 양배추쌈 이렇게드셔보세요~ 다이어트음식으로 좋아요,620,31,58,30,"양배추, 두부, 참치, 양파, 파, 청양고추, 고춧가루, 마늘, 된장, 고추장, 설탕"
459,https://www.10000recipe.com/recipe/7029076,오이들깨무침 여름반찬으로 꼭 만들어보세요 오이무침 레시피 오이들깨무침 만드는법,123,3,2,11,"오이, 소금, 마늘, 들깨가루, 들기름"
460,https://www.10000recipe.com/recipe/6934433,♥[신혼밥상] 닭가슴살 그라탕 한그릇,785,68,70,28,"쌀밥, 닭가슴살, 양파, 파, 마늘, 모짜렐라 치즈, 슬라이스치즈, 토마토스파게티소스"
461,https://www.10000recipe.com/recipe/6903698,두부닭가슴살유부초밥,570,10,95,15,"닭가슴살, 두부, 유부, 소금, 후추"
462,https://www.10000recipe.com/recipe/7017097,초간단 대패삼겹 배추찜(차돌박이 대체가능),2640,45,160,200,"대패삼겹살, 알배추, 칠리소스, 간장, 식초, 맛술, 설탕, 통깨, 후추, 고춧가루"
463,https://www.10000recipe.com/recipe/6902207,부타동 : 일본식 돼지고기 덮밥 간단한 점심 메뉴로 굿!,1016.4,23.6,58.6,77.8,"대패삼겹살, 양파, 달걀, 설탕, 간장, 맛술, 설탕, 마늘"
464,https://www.10000recipe.com/recipe/6896826,초간단술안주!대패삼겹우동볶음!!,3150,144,180,210,"대패삼겹살, 우동사리, 양파, 파, 숙주, 맛간장, 굴소스, 올리고당, 마늘, 맛술, 참기름, 깨, 후추"
465,https://www.10000recipe.com/recipe/6954909,호떡믹스 소세지빵 에어프라이어로 집에서 만드세요,2150,180,80,130,"호떡믹스, 후랑크소세지, 파프리카, 캔옥수수, 모짜렐라 치즈, 파슬리, 마요네즈, 케찹"
466,https://www.10000recipe.com/recipe/6922857,[아이반찬] 달콤 짧짤 바삭 부드러운 두부강정,540,38,20,34,"두부, 전분가루, 식용유, 간장엿, 케첩, 마늘, 참기름"
467,https://www.10000recipe.com/recipe/7020389,밑반찬 잔멸치마늘볶음,1050,38,108,51,"멸치, 마늘, ​간장, 매실액, 생강청, 술"
468,https://www.10000recipe.com/recipe/6879416,햄 숙주볶음 : 초간단 밥반찬&술안주,540,38,18,35,"숙주, 슬라이스 햄,  파, 청양고추, 굴소스, 후추, 식용유, 참기름, 깨"
469,https://www.10000recipe.com/recipe/6944255,콩나물불고기 레시피,3660,92,234,264,"대패삼겹살, 콩나물, 양파, 새송이버섯, 파, 청양고추, 고춧가루, 고추장, 간장, 설탕, 마늘, 맛술"
470,https://www.10000recipe.com/recipe/6962124,실패없이 만드는 밥도둑 감자스팸간장조림 황금레시피!!,1025,94,38,58,"감자, 스팸, 당근, 쪽파, 간장, 굴소스, 올리고당, 설탕, 마늘, 참기름, 통깨"
471,https://www.10000recipe.com/recipe/6891247,초코맛! 베이비 슈(홈런볼) 만들기,2150,157,45,150,"버터, 설탕, 소금, 차가, 박력분, 달걀, 생크림, 다크 초콜릿"
472,https://www.10000recipe.com/recipe/6903739,베이컨 양파덮밥,1025,74,31,68,"밥, 베이컨, 양파, 쪽파, 계란, 식용유, 들기름, 깨소금, 간장, 올리고당, 맛술, 굴소스"
473,https://www.10000recipe.com/recipe/6916403,밥에 쓱싹 비벼 먹는 참치 양념장,380,9,30,24,"참치, 양파, 진간장, 맛술, 참기름, 후추"
474,https://www.10000recipe.com/recipe/6974604,오이미역냉채/ 새콤달콤 톡 쏘는 간편 다이어트 요리,215.5,47.6,4.6,1.1,"건미역, 오이, 맛살, 무, 식초, 매실액, 설탕, 소금, 연겨자, 마늘"
475,https://www.10000recipe.com/recipe/6918734,쫄깃한 떡에 베이컨을 말아줘~! (제발) 에어프라이어 베떡베떡 ★,1740,264,54,48,"떡볶이떡, 베이컨, 고추장, 올리고당, 마늘, 케첩, 간장"
476,https://www.10000recipe.com/recipe/6880695,소고기 배춧국 만들기 든든한 한끼로 제격!,1020,94,74,34,"배추잎, 국거리 소고기, 마늘, 파, 국간장, 맛술, 된장"
477,https://www.10000recipe.com/recipe/6889370,간단하게 속편한 국 끓이기! 새우젓 연두부달걀국,420,18,38,20,"물, 연두부, 달걀, 양파, 새우젓, 소금, 파, 다시마, 멸치"
478,https://www.10000recipe.com/recipe/7007156,황태 미역국 끓이기 보양식 같은 아침국으로 좋아요.,320,15,25,18,"미역, 황태, 마늘, 된장, 간장, 소금, 참기름"
479,https://www.10000recipe.com/recipe/6894964,맥주와 환상궁합! 백종원 칠리새우 쉽게 만들기,1025,33,16,93,"칵테일 새우, 식용유, 마늘, 버터, 후추, 케찹, 고추가루, 설탕, 간장, 식초"
480,https://www.10000recipe.com/recipe/6835918,촉촉한 닭가슴살완자 만들기,1020,60,140,20,"닭가슴살, 양파, 당근, 파, 계란, 밀가루, 소금, 후추, 마늘"
481,https://www.10000recipe.com/recipe/6912270,짭조름 간장 쏘야,1020,70,48,64,"양파, 파프리카, 비엔나 소세지, 간장, 올리고당, 설탕, 후추"
482,https://www.10000recipe.com/recipe/6886375,꼭 해드세요. 존맛임! 버터 스팸동 만들기,614,92,15,21,"밥, 스팸, 버터, 간장, 설탕"
